"RecordID_Int","ParcelNumber","UseCode","YearBuilt","GrossArea","StoryHeight","NumberOfStories","StreetName","StreetNumber","Unit"
340,"100007000","Restaurant",1955,5192,12,2,"W MAIN ST","1327-29",""
341,"100007000","Restaurant",1955,320,12,1,"W MAIN ST","1327-29",""
342,"100008000","Mixed Retail w/Res Units",1965,6615,12,1,"W MAIN ST","1325",""
343,"100011000","Apartments 11-20 Units",1920,3613,12,2.5,"WERTLAND ST","1308",""
344,"100012000","Apartments 11-20 Units",1930,11541,8,3,"WERTLAND ST","1300",""
345,"100016000","Hotel",1966,88916,12,8,"W MAIN ST","1301-17",""
346,"100016000","Hotel",1966,45861,12,3,"W MAIN ST","1301-17",""
347,"100020000","Church",1928,6338,50,1,"W MAIN ST","1223",""
348,"100020000","Church",1928,21732,12,4,"W MAIN ST","1223",""
349,"100023000","Apartments 11-20 Units",1997,8976,12,4,"WERTLAND ST","1252",""
350,"100023000","Apartments 11-20 Units",1997,6732,12,3,"WERTLAND ST","1252",""
351,"100023000","Apartments 11-20 Units",1997,3390,12,2.5,"WERTLAND ST","1252",""
352,"100023000","Apartments 11-20 Units",1997,696,12,1,"WERTLAND ST","1252",""
353,"100025000","Apartments 1-10 units",1920,2092,12,2,"WERTLAND ST","1250",""
354,"100025000","Apartments 1-10 units",1920,525,12,1,"WERTLAND ST","1250",""
355,"100026000","Apartments 1-10 units",1890,6114,10,2,"WERTLAND ST","1212",""
356,"100027000","Apartments 11-20 Units",1905,3758,10,2,"WERTLAND ST","1200-06",""
357,"100027000","Apartments 11-20 Units",1905,3758,10,2,"WERTLAND ST","1200-06",""
358,"100027000","Apartments 11-20 Units",1905,3758,10,2,"WERTLAND ST","1200-06",""
359,"100029000","Apartments 1-10 units",1875,2234,8,2,"WERTLAND ST","1120",""
360,"100029000","Apartments 1-10 units",1875,466,8,1,"WERTLAND ST","1120",""
361,"100032000","Apartments 1-10 units",1920,4360,12,2.5,"WERTLAND ST","1110",""
362,"100032000","Apartments 1-10 units",1920,36,12,1,"WERTLAND ST","1110",""
363,"100033000","Apartments 1-10 units",1920,2448,8,2,"WERTLAND ST","1100",""
364,"100033000","Apartments 1-10 units",1920,189,8,1,"WERTLAND ST","1100",""
365,"100037000","Apartments 1-10 units",1982,11130,8,3,"WERTLAND ST","1010",""
366,"100045000","Office Building",1897,1664,10,2,"10 1/2 ST NW","118",""
367,"100045000","Office Building",1897,153,10,1,"10 1/2 ST NW","118",""
368,"100047000","Office Building",1920,1452,9,2,"10 1/2 ST NW","110",""
369,"100050000","Restaurant",1920,7081,12,1,"W MAIN ST","1001",""
370,"100051000","Office Building",1948,8700,16,1,"W MAIN ST","1003",""
371,"100053000","Medical Office",1957,48950,14,1,"W MAIN ST","1105",""
372,"100054000","Office Building",1958,6380,12,1,"W MAIN ST","1107",""
373,"100055000","Office Building",1824,4650,10,2.5,"W MAIN ST","1111-13",""
374,"100055000","Office Building",1824,224,10,2,"W MAIN ST","1111-13",""
375,"100055000","Office Building",1824,4650,10,2.5,"W MAIN ST","1111-13",""
376,"100055000","Office Building",1824,224,10,2,"W MAIN ST","1111-13",""
377,"100056000","Hotel",1999,67780,10,4,"W MAIN ST","1201",""
378,"100056000","Hotel",1999,43526,10,4,"W MAIN ST","1201",""
379,"100059000","Multiple Commercial Use",1825,4500,10,2,"W MAIN ST","1211-13",""
380,"100059000","Multiple Commercial Use",1825,240,10,1,"W MAIN ST","1211-13",""
381,"100060000","Commercial",0,167708,15,7,"W MAIN ST","1204",""
382,"100063000","Multiple Commercial Use",1926,13229,12,1,"W MAIN ST","1200-02",""
383,"100063000","Multiple Commercial Use",1926,3336,12,1,"W MAIN ST","1200-02",""
384,"100064000","Hotel Limited Service",2017,106651,NA,10,"W MAIN ST","1102-1106",""
385,"100068000","Apartments over 20 units",2016,NA,NA,NA,"W MAIN ST","1000",""
386,"100069000","Office Building",1950,3078,12,2,"11TH ST SW","112",""
387,"100069000","Office Building",1950,3603,12,1,"11TH ST SW","112",""
388,"100069000","Office Building",1950,21582,12,2,"11TH ST SW","112",""
389,"100069L00","Commercial",0,4428,12,2,"W MAIN ST","1018",""
390,"100078000","Hotel",1997,55370,10,5,"W MAIN ST","900",""
391,"100081100","Parking Structure",0,NA,NA,NA,"11TH ST SW","117",""
392,"100083000","Convalescent Hospital",1970,59220,12,5,"JEFFERSON PARK AVE","1222",""
393,"100088000","Hospital",1980,110969,12,4,"LEE ST","1240",""
394,"100091000","Parking Structure",1989,265117,12,5,"11TH ST SW","121-125",""
395,"100116000","Hospital",2019,311200,12,8,"LEE ST","1215",""
396,"100116000","Hospital",2019,311200,12,8,"LEE ST","1215",""
397,"100116000","Hospital",2019,311200,12,8,"LEE ST","1215",""
398,"100116000","Hospital",2019,311200,12,8,"LEE ST","1215",""
399,"100116000","Hospital",2019,311200,12,8,"LEE ST","1215",""
400,"110001000","Hotel",1925,2916,8,2,"OAKHURST CIR","100-104",""
401,"110001000","Hotel",1925,81,8,1,"OAKHURST CIR","100-104",""
402,"110001000","Hotel",1925,81,8,1,"OAKHURST CIR","100-104",""
403,"110001000","Hotel",1925,2916,8,2,"OAKHURST CIR","100-104",""
404,"110001000","Hotel",1925,81,8,1,"OAKHURST CIR","100-104",""
405,"110001000","Hotel",1925,2916,8,2,"OAKHURST CIR","100-104",""
406,"110001000","Hotel",1925,81,8,1,"OAKHURST CIR","100-104",""
407,"110001000","Hotel",1925,2916,8,2,"OAKHURST CIR","100-104",""
408,"110004000","Apartments 1-10 units",2015,51793,12,NA,"JEFFERSON PARK AVE","1600",""
409,"110007000","Apartments over 20 units",2007,17904,8,3,"JEFFERSON PARK AVE","1620",""
410,"110007000","Apartments over 20 units",2007,1500,8,2,"JEFFERSON PARK AVE","1620",""
411,"110024000","Apartments 1-10 units",1930,2550,8,2,"OAKHURST CIR","118",""
412,"110026000","Hotel",1910,NA,NA,2,"OAKHURST CIR","122",""
413,"110028000","Office Building",0,NA,NA,NA,"JEFFERSON PARK AVE","1540",""
414,"110028000","Office Building",0,NA,NA,NA,"JEFFERSON PARK AVE","1540",""
415,"110028000","Office Building",0,NA,NA,NA,"JEFFERSON PARK AVE","1540",""
416,"110054000","Apartments 11-20 Units",1984,5823,8,3,"JEFFERSON PARK AVE","1712",""
417,"110056000","Apartments 11-20 Units",2000,11296,8,4,"JEFFERSON PARK AVE","1718",""
418,"110056000","Apartments 11-20 Units",2000,1534,8,1,"JEFFERSON PARK AVE","1718",""
419,"110056000","Apartments 11-20 Units",2000,1416,8,1,"JEFFERSON PARK AVE","1718",""
420,"110056000","Apartments 11-20 Units",2000,1534,8,1,"JEFFERSON PARK AVE","1718",""
421,"110056000","Apartments 11-20 Units",2000,1416,8,1,"JEFFERSON PARK AVE","1718",""
422,"110056000","Apartments 11-20 Units",2000,11296,8,4,"JEFFERSON PARK AVE","1718",""
423,"110056000","Apartments 11-20 Units",2000,1534,8,1,"JEFFERSON PARK AVE","1718",""
424,"110056000","Apartments 11-20 Units",2000,1416,8,1,"JEFFERSON PARK AVE","1718",""
425,"110056000","Apartments 11-20 Units",2000,11296,8,4,"JEFFERSON PARK AVE","1718",""
426,"110059000","Apartments 1-10 units",1922,3466,9,2,"MAYWOOD LN","118",""
427,"110088000","City Club",1959,6320,10,1,"JEFFERSON PARK AVE","1500",""
428,"110093000","Dormitory",1972,72118,11,8,"BRANDON AVE","583",""
429,"110097100","Dormitory",2019,NA,10,2,"BRANDON AVE","600",""
430,"110097100","Dormitory",2019,208860,10,10,"BRANDON AVE","600",""
431,"110098000","Hospital",1985,20453,10,1,"MONROE LN","500",""
432,"110104000","Apartments over 20 units",2010,40440,10,4,"MONROE LN","429",""
433,"110107000","Medical Office",1989,7204,10,1,"JEFFERSON PARK AVE","1432",""
434,"110107000","Medical Office",1989,14496,10,2,"JEFFERSON PARK AVE","1432",""
435,"110110000","Office Building",2003,23736,12,3,"MONROE LN","400-412",""
436,"110111000","Apartments 1-10 units",1939,7242,8,3,"JEFFERSON PARK AVE","1408",""
437,"110112000","Apartments 1-10 units",1894,7520,8,2.5,"JEFFERSON PARK AVE","1404",""
438,"110114000","Office Building",2008,31300,12,5,"JEANETTE LANCASTER WAY","225",""
439,"110117000","Apartments over 20 units",2001,20282,8,5,"MONROE LN","416-420",""
440,"110131000","Medical Office",1970,63180,12,6,"JEANETTE LANCASTER WAY","200",""
441,"110131000","Medical Office",1970,7350,20,1,"JEANETTE LANCASTER WAY","200",""
442,"110131000","Medical Office",1970,63180,12,6,"JEANETTE LANCASTER WAY","200",""
443,"110131000","Medical Office",1970,7350,20,1,"JEANETTE LANCASTER WAY","200",""
444,"110131000","Medical Office",1970,63180,12,6,"JEANETTE LANCASTER WAY","200",""
445,"110131000","Medical Office",1970,7350,20,1,"JEANETTE LANCASTER WAY","200",""
446,"120001000","Classroom  (Elem/2nd Sch)",1964,4564,10,2,"EMMET ST S","301",""
447,"120001000","Classroom  (Elem/2nd Sch)",1964,1055,10,1,"EMMET ST S","301",""
448,"120001000","Classroom  (Elem/2nd Sch)",1964,1554,10,1.5,"EMMET ST S","301",""
449,"120023000","Church",1956,5325,20,1,"THOMSON RD","1901",""
450,"120023000","Church",1956,5768,10,2,"THOMSON RD","1901",""
451,"120024000","Office Building",1912,2150,10,2,"THOMSON RD","1914",""
452,"120024000","Office Building",1912,459,10,1,"THOMSON RD","1914",""
453,"130009000","Church",2012,7680,10,2,"MIDMONT LN","98",""
454,"130009000","Church",2012,3975,10,1,"MIDMONT LN","98",""
455,"130073000","Church",1966,10500,12,1,"ALDERMAN RD","401",""
456,"130073000","Church",1966,6596,12,2,"ALDERMAN RD","401",""
457,"130073000","Church",1966,30678,10,2,"ALDERMAN RD","401",""
458,"160004000","Apartments 1-10 units",1935,6861,8,3,"STADIUM RD","100",""
459,"160005000","Apartments over 20 units",1961,8242,12,3,"STADIUM RD","106-114",""
460,"160005000","Apartments over 20 units",1961,8242,12,3,"STADIUM RD","106-114",""
461,"160005000","Apartments over 20 units",1961,8242,12,3,"STADIUM RD","106-114",""
462,"160005000","Apartments over 20 units",1961,8242,12,3,"STADIUM RD","106-114",""
463,"160005000","Apartments over 20 units",1961,8242,12,3,"STADIUM RD","106-114",""
464,"160009000","Apartments 1-10 units",2007,10428,10,1,"JEFFERSON PARK AVE","1707",""
465,"160009000","Apartments 1-10 units",2007,2900,10,1,"JEFFERSON PARK AVE","1707",""
466,"160010100","Apartments 1-10 units",1972,8804,8,4,"JEFFERSON PARK AVE","1709",""
467,"160012000","Apartments 1-10 units",1970,2919,8,3,"JEFFERSON PARK AVE","1717",""
468,"160013100","Apartments 1-10 units",1967,NA,NA,NA,"MONTEBELLO CIR","206",""
469,"160014100","Apartments 1-10 units",1958,2838,8,2,"MONTEBELLO CIR","204",""
470,"160016000","Apartments over 20 units",2020,NA,NA,4,"JEFFERSON PARK AVE","1725",""
471,"160016000","Apartments over 20 units",2020,28917,NA,4,"JEFFERSON PARK AVE","1725",""
472,"160022000","Apartments 1-10 units",1952,NA,NA,NA,"MONTEBELLO CIR","233-235",""
473,"160033000","Apartments 1-10 units",1987,11523,8,3,"MONTEBELLO CIR","300",""
474,"160033000","Apartments 1-10 units",1987,888,8,1,"MONTEBELLO CIR","300",""
475,"160034000","Apartments 11-20 Units",1984,8374,8,2,"MONTEBELLO CIR","112",""
476,"160035000","Apartments 1-10 units",1999,12200,8,2,"MONTEBELLO CIR","106",""
477,"160035000","Apartments 1-10 units",1999,6100,12,1,"MONTEBELLO CIR","106",""
478,"160036000","Apartments 1-10 units",1950,2808,8,2,"JEFFERSON PARK AVE","1801",""
479,"160037000","Apartments over 20 units",2001,50000,9,5,"JEFFERSON PARK AVE","1815",""
480,"160038000","Apartments 11-20 Units",1991,23440,8,4,"JEFFERSON PARK AVE","1819",""
481,"160038000","Apartments 11-20 Units",1991,300,8,1,"JEFFERSON PARK AVE","1819",""
482,"160040000","Apartments 1-10 units",1957,5976,8,3,"CHELSEA DR","116",""
483,"160040100","Apartments 1-10 units",1957,NA,NA,NA,"CHELSEA DR","112",""
484,"160040200","Apartments 1-10 units",1957,NA,NA,NA,"CHELSEA DR","114",""
485,"160043000","Apartments 1-10 units",1940,3860,8,2.5,"DUNOVA CT","104",""
486,"160054000","Apartments 11-20 Units",1972,10242,12,3,"JEFFERSON PARK AVE","1821",""
487,"160055000","Apartments 1-10 units",1933,5000,8,2.5,"JEFFERSON PARK AVE","1905-09",""
488,"160055000","Apartments 1-10 units",1933,1386,8,1,"JEFFERSON PARK AVE","1905-09",""
489,"160056000","Apartments 1-10 units",1929,NA,NA,NA,"HARMON ST","100",""
490,"160083000","Apartments 1-10 units",1958,3020,8,2,"HARMON ST","117",""
491,"160089000","Apartments 1-10 units",1926,NA,NA,NA,"HARMON ST","111",""
492,"160091100","Apartments 1-10 units",1985,NA,NA,NA,"WASHINGTON AVE","101",""
493,"160092000","Apartments 1-10 units",0,NA,NA,NA,"JEFFERSON PARK AVE","2006",""
494,"160093000","Apartments over 20 units",1958,5716,8,3,"JEFFERSON PARK AVE","1918-20",""
495,"160093000","Apartments over 20 units",1958,5716,8,3,"JEFFERSON PARK AVE","1918-20",""
496,"160093000","Apartments over 20 units",1958,5716,8,3,"JEFFERSON PARK AVE","1918-20",""
497,"160100000","Apartments over 20 units",1971,38464,8,4,"JEFFERSON PARK AVE","1904",""
498,"160101000","Apartments 1-10 units",1984,13113,8,3,"JEFFERSON PARK AVE","1900",""
499,"160101000","Apartments 1-10 units",1984,1938,8,2,"JEFFERSON PARK AVE","1900",""
500,"160101000","Apartments 1-10 units",1984,350,8,1,"JEFFERSON PARK AVE","1900",""
501,"160102000","Apartments over 20 units",1966,30210,8,3,"JEFFERSON PARK AVE","1830",""
502,"160103000","Apartments 1-10 units",1964,5276,8,2,"CARROLLTON TER","121",""
503,"160106000","Apartments 1-10 units",1950,2338,8,2,"CARROLLTON TER","109",""
504,"160106000","Apartments 1-10 units",1950,101,8,1,"CARROLLTON TER","109",""
505,"160108000","Apartments 11-20 Units",1958,6064,8,2,"CARROLLTON TER","101",""
506,"160109000","Apartments 1-10 units",1950,2892,8,2,"CARROLLTON TER","100",""
507,"160111000","Apartments 1-10 units",1988,7012,8,2,"CARROLLTON TER","102",""
508,"160111000","Apartments 1-10 units",1988,176,8,1,"CARROLLTON TER","102",""
509,"160114000","Apartments over 20 units",2005,39300,9,3,"CARROLLTON TER","114-116",""
510,"160119000","Apartments 1-10 units",1968,3714,8,2,"KENT TER","109",""
511,"160123000","Apartments 1-10 units",1947,NA,NA,NA,"KENT TER","102",""
512,"160124000","Apartments 1-10 units",1952,3268,8,2,"KENT TER","104",""
513,"160124000","Apartments 1-10 units",1952,77,8,1,"KENT TER","104",""
514,"160129C00","Condominium Commercial",1966,NA,NA,NA,"JEFFERSON PARK AVE","1800","1003"
515,"160129D00","Condominium Commercial",1966,NA,NA,NA,"JEFFERSON PARK AVE","1800","1004"
516,"170009101","Apartments 1-10 units",1960,2003,8,1,"APPLE TREE RD","130",""
517,"170009110","Apartments 1-10 units",1933,3424,10,2,"APPLE TREE RD","119",""
518,"170009120","Apartments 1-10 units",1992,2200,8,2,"APPLE TREE RD","117",""
519,"170009120","Apartments 1-10 units",1992,600,8,1,"APPLE TREE RD","117",""
520,"170009130","Apartments 1-10 units",1960,1908,8,1,"APPLE TREE RD","115",""
521,"170009400","Apartments 1-10 units",1991,2200,8,2,"APPLE TREE RD","120",""
522,"170009400","Apartments 1-10 units",1991,600,8,1,"APPLE TREE RD","120",""
523,"170038000","Laundromat",1974,2300,12,1,"MAURY AVE","121",""
524,"170039000","Neighborhood Shopping Ctr.",1967,8797,12,1,"MAURY AVE","115-B",""
525,"170040000","Retail Store",1965,4709,12,1,"MAURY AVE","113-115",""
526,"170041000","Service Repair Garage",1956,1580,12,1,"FONTAINE AVE","2201-03",""
527,"170041000","Service Repair Garage",1956,567,12,1,"FONTAINE AVE","2201-03",""
528,"170041100","Market",1963,2400,12,1,"MAURY AVE","111",""
529,"170042000","Office Building",1988,23838,10,3,"FONTAINE AVE","2205-09",""
530,"170042000","Office Building",1988,20304,10,1,"FONTAINE AVE","2205-09",""
531,"170043000","Apartments 1-10 units",1939,4240,8,2,"FONTAINE AVE","2303",""
532,"170043000","Apartments 1-10 units",1939,154,8,1,"FONTAINE AVE","2303",""
533,"170072000","Storage Warehouse",1970,3254,12,2,"LEWIS ST","108",""
534,"170072000","Storage Warehouse",1970,4171,12,1,"LEWIS ST","108",""
535,"170072000","Storage Warehouse",1970,1697,20,1,"LEWIS ST","108",""
536,"170073000","Restaurant",1923,1775,12,1,"FONTAINE AVE","2210",""
537,"170073000","Restaurant",1923,1395,12,1,"FONTAINE AVE","2210",""
538,"170074000","Restaurant",1925,3720,12,1,"FONTAINE AVE","2208",""
539,"170074000","Restaurant",1925,738,12,1,"FONTAINE AVE","2208",""
540,"170074000","Restaurant",1925,3720,12,1,"FONTAINE AVE","2208",""
541,"170074000","Restaurant",1925,738,12,1,"FONTAINE AVE","2208",""
542,"170075000","Restaurant",1920,1344,12,1,"FONTAINE AVE","2206",""
543,"170077000","Apartments 1-10 units",1992,6714,8,3,"JEFFERSON PARK AVE","2112",""
544,"170077000","Apartments 1-10 units",1992,2304,8,4,"JEFFERSON PARK AVE","2112",""
545,"170077000","Apartments 1-10 units",1992,2266,8,2,"JEFFERSON PARK AVE","2112",""
546,"170079000","Apartments 1-10 units",1990,7581,8,3,"JEFFERSON PARK AVE","2108",""
547,"170082000","Apartments 1-10 units",2009,4851,10,3,"JEFFERSON PARK AVE","2101",""
548,"170083000","Apartments over 20 units",1993,40356,8,3,"JEFFERSON PARK AVE","2111",""
549,"170088000","Restaurant",1920,2787,12,1,"JEFFERSON PARK AVE","2115",""
550,"170091000","Apartments 11-20 Units",1992,11662,8,3,"CLARKE CT","108",""
551,"170091000","Apartments 11-20 Units",1992,11662,8,3,"CLARKE CT","108",""
552,"170091200","Apartments 1-10 units",1992,3030,8,2,"CLARKE CT","104",""
553,"170091200","Apartments 1-10 units",1992,13,8,1,"CLARKE CT","104",""
554,"170092000","Office Building",2009,7522,10,2,"CLARKE CT","112",""
555,"170092000","Office Building",2009,5128,20,1,"CLARKE CT","112",""
556,"170092000","Office Building",2009,12486,10,2,"CLARKE CT","112",""
557,"170093000","Apartments over 20 units",1963,11508,8,2,"STADIUM RD","2010",""
558,"170093100","Apartments 11-20 Units",1963,12990,8,3,"MAURY AVE","210",""
559,"170093200","Apartments 11-20 Units",1964,12990,8,3,"MAURY AVE","212",""
560,"170093300","Apartments 11-20 Units",1963,8660,8,2,"STADIUM RD","2006",""
561,"170103100","Apartments 1-10 units",1957,5460,8,2,"JEFFERSON PARK AVE","2007",""
562,"170104000","Apartments 11-20 Units",1900,3753,8,1,"JEFFERSON PARK AVE","2005",""
563,"170104000","Apartments 11-20 Units",1900,2720,8,2,"JEFFERSON PARK AVE","2005",""
564,"170104000","Apartments 11-20 Units",1900,2176,8,2,"JEFFERSON PARK AVE","2005",""
565,"170104000","Apartments 11-20 Units",1900,7701,8,3,"JEFFERSON PARK AVE","2005",""
566,"170117000","Dormitory",1992,44380,10,4,"STADIUM RD","2400",""
567,"170117000","Dormitory",1992,26175,10,1,"STADIUM RD","2400",""
568,"17A012000","Market",1989,3539,19,1,"FONTAINE AVE","2404",""
569,"17A014000","Fire Station (staff)",0,25906,12,3,"FONTAINE AVE","2420",""
570,"180038000","Church",1963,2818,12,1,"JEFFERSON PARK AVE","2437",""
571,"180038000","Church",1963,4580,12,2,"JEFFERSON PARK AVE","2437",""
572,"180038000","Church",1963,105,12,1,"JEFFERSON PARK AVE","2437",""
573,"180039400","Church",1963,11947,12,1,"JEFFERSON PARK AVE","2505",""
574,"18A004000","Apartments 1-10 units",1950,4854,12,3,"STRIBLING AVE","207",""
575,"18A004000","Apartments 1-10 units",1950,2104,12,2,"STRIBLING AVE","207",""
576,"18A004000","Apartments 1-10 units",1950,118,12,1,"STRIBLING AVE","207",""
577,"18A033000","Apartments 1-10 units",1923,5856,12,2,"STRIBLING AVE","214",""
578,"18A033000","Apartments 1-10 units",1923,1523,12,1.5,"STRIBLING AVE","214",""
579,"190034000","Clubhouse",1900,5616,12,1.5,"JEFFERSON PARK AVE","2512",""
580,"190034000","Clubhouse",1900,6606,12,1,"JEFFERSON PARK AVE","2512",""
581,"190057000","Apartments 1-10 units",1920,3438,8,2,"MONTE VISTA AVE","207",""
582,"200066000","Church",1920,1583,12,1,"PARK LN W","112",""
583,"200066000","Church",1920,2964,12,2,"PARK LN W","112",""
584,"210089000","Church",1953,3434,12,1,"JEFFERSON PARK AVE","2416",""
585,"210089000","Church",1953,5252,12,1.5,"JEFFERSON PARK AVE","2416",""
586,"210103000","Church",1954,10515,12,1,"CHERRY AVE","1720",""
587,"210103000","Church",1954,10152,12,2,"CHERRY AVE","1720",""
588,"21A125000","Church",1966,1882,12,1,"HARRIS RD","401",""
589,"21B001000","Elementary Sch (Entire)",1968,42751,12,1,"HARRIS RD","508",""
590,"21B002000","Warehouse Showroom Store",1997,12520,14,1,"5TH ST SW","1197",""
591,"21B002100","Convenience Market",1989,2500,14,1,"5TH ST SW","1177",""
592,"21B002200","Fast Food Restaurant",1998,2828,14,1,"5TH ST SW","1181",""
593,"21B002A00","Commercial",1989,8100,18,1,"5TH ST SW","1175",""
594,"21B003000","Motel",2002,39000,10,3,"5TH ST SW","1185",""
595,"21B003A00","Commercial",1997,6000,10,1,"5TH ST SW","1187-93",""
596,"21B004000","Motel",2001,14959,10,2,"HARRIS RD","524",""
597,"21B004100","Neighborhood Shopping Ctr.",1984,35552,12,1,"5TH ST SW","1131-47",""
598,"21B004200","Office Building",1986,23750,14,1,"5TH ST SW","1155",""
599,"21B004400","Bank",1988,2160,12,1,"5TH ST SW","1113",""
600,"21B004500","Office Building",1992,4032,12,1,"5TH ST SW","1115",""
601,"21B004600","Commercial",1999,7029,10,2.5,"5TH ST SW","1119",""
602,"21B004600","Commercial",1999,917,10,2,"5TH ST SW","1119",""
603,"21B004700","Motel Rm 2 Sty, Double Row",1999,14059,10,2,"HARRIS RD","524",""
604,"21B047000","Industrial Engineering",1995,8230,20,1,"5TH ST SW","0",""
605,"21B048000","Fast Food Restaurant",1986,3597,12,1,"5TH ST SW","1150",""
606,"21B049000","Market",1987,1344,14,1,"5TH ST SW","1154",""
607,"21B050000","Fast Food Restaurant",1995,2587,14,1,"5TH ST SW","1158",""
608,"21B050100","Fast Food Restaurant",1998,1659,14,1,"5TH ST SW","1162",""
609,"220064100","Group Care Home",1994,3286,12,1,"SHAMROCK RD","222",""
610,"22A001000","Elementary Sch (Entire)",1955,20880,12,2,"CHERRY AVE","1645",""
611,"22A001000","Elementary Sch (Entire)",1955,30888,12,1,"CHERRY AVE","1645",""
612,"22A002000","Armory",1958,4316,12,1,"CHERRY AVE","1634",""
613,"22B179000","Apartments 11-20 Units",0,10800,NA,2,"CLEVELAND AVE","474-506",""
614,"22B179000","Apartments 11-20 Units",0,10800,NA,2,"CLEVELAND AVE","474-506",""
615,"22B350000","Apartments over 20 units",NA,NA,NA,NA,"DALTON LN","100",""
616,"230004000","Apartments 1-10 units",1972,1884,8,1,"GROVE ST","1017",""
617,"230055000","Apartments 1-10 units",1981,2208,8,2,"CHERRY AVE","1001",""
618,"230055000","Apartments 1-10 units",1981,691,8,1,"CHERRY AVE","1001",""
619,"230056000","Apartments 1-10 units",1981,2208,8,2,"CHERRY AVE","1003",""
620,"230056000","Apartments 1-10 units",1981,691,8,1,"CHERRY AVE","1003",""
621,"230183000","Apartments 1-10 units",1991,2200,8,2,"CHERRY AVE","1020",""
622,"230183000","Apartments 1-10 units",1991,600,8,1,"CHERRY AVE","1020",""
623,"230192000","Elementary Sch (Entire)",1965,23730,12,1,"CHERRY AVE","1000",""
624,"230192000","Elementary Sch (Entire)",1965,28516,12,1,"CHERRY AVE","1000",""
625,"230192000","Elementary Sch (Entire)",1965,14996,12,1,"CHERRY AVE","1000",""
626,"240109000","Apartments 1-10 units",1962,NA,NA,NA,"ROCK CREEK RD","610",""
627,"240110000","Apartments 1-10 units",1962,NA,NA,NA,"ROCK CREEK RD","612",""
628,"240111000","Apartments 1-10 units",1963,NA,NA,NA,"ROCK CREEK RD","614",""
629,"240112000","Apartments 1-10 units",1962,NA,NA,NA,"ROCK CREEK RD","616",""
630,"240121000","Clubhouse",1955,952,10,1,"FOREST HILLS AVE","1022",""
631,"250003000","Apartments over 20 units",1970,5630,12,2,"PROSPECT AVE","720-772",""
632,"250008000","Church",1990,3746,12,1,"5TH ST SW","990",""
633,"250008000","Church",1990,3450,12,1,"5TH ST SW","990",""
634,"250037000","Apartments 1-10 units",1973,1952,8,2,"RIDGE ST","759",""
635,"250056100","Apartments 1-10 units",NA,NA,NA,2,"RIDGE ST","711",""
636,"250064000","Apartments 1-10 units",1925,1524,8,2,"RIDGE ST","632",""
637,"250064000","Apartments 1-10 units",1925,438,8,1,"RIDGE ST","632",""
638,"250064000","Apartments 1-10 units",1925,270,8,1,"RIDGE ST","632",""
639,"250068410","Apartments 1-10 units",NA,NA,NA,3,"ELLIOTT AVE","114",""
640,"250068410","Apartments 1-10 units",NA,NA,NA,3,"ELLIOTT AVE","114",""
641,"250079000","Apartments 1-10 units",1925,NA,NA,NA,"RIDGE ST","752",""
642,"25A041100","Apartments 11-20 Units",1983,5626,8,2,"RIDGE ST","1014-16",""
643,"25A041100","Apartments 11-20 Units",1983,3092,8,1,"RIDGE ST","1014-16",""
644,"260010000","Apartments 1-10 units",1920,NA,NA,NA,"LANKFORD AVE","114",""
645,"260095000","Service Repair Garage",1977,11625,12,1,"6TH ST SE","1515",""
646,"260097000","Condo Common Area",0,2700,12,1,"6TH ST SE","0",""
647,"260097000","Condo Common Area",0,24346,12,1,"6TH ST SE","0",""
648,"260097A00","Office Building",1940,0,0,0,"6TH ST SE","1503",""
649,"260097B00","Storage Warehouse",1940,6145,14,1,"6TH ST SE","1501",""
650,"260097C00","Storage Warehouse",1940,4292,14,1,"ROSA TER","1524",""
651,"260097D00","Storage Warehouse",1940,4588,14,1,"ROSA TER","1522",""
652,"260115000","Apartments over 20 units",1980,64430,10,2,"1ST ST S","900-1000",""
653,"270011100","Service Repair Garage",1964,4098,12,1,"1ST ST S","736",""
654,"270013100","Office Building",1966,1440,12,1,"1ST ST S","738",""
655,"270014000","Commercial",1925,2042,8,2,"1ST ST S","740",""
656,"270014000","Commercial",1925,984,10,1,"1ST ST S","740",""
657,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
658,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
659,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
660,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
661,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
662,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
663,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
664,"270019000","Apartments over 20 units",1980,6588,10,2,"6TH ST SE","715",""
665,"270091000","Commercial",2003,8687,20,1,"LANKFORD AVE","105",""
666,"270091000","Commercial",2003,8687,20,1,"LANKFORD AVE","105",""
667,"270091A00","Multiple Commercial Use",2000,9784,10,1,"BURNET ST","100",""
668,"280001000","Office Building",2020,18362,NA,2,"W MAIN ST","230",""
669,"280001000","Office Building",2020,NA,12,1,"W MAIN ST","230",""
670,"280001000","Office Building",2020,154363,NA,9,"W MAIN ST","230",""
671,"280009000","Restaurant",1920,3311,12,1,"W WATER ST","215",""
672,"280009100","Retail Store",1920,7292,12,2,"W MAIN ST","218-220",""
